age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
52,1,1,2,1,2,1,1,607,5,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
40,1,3,4,1,1,1,1,279,4,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
44,1,1,2,1,2,1,2,40,3,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
35,1,1,3,1,2,1,1,121,1,0,0,1,-0.1,93.2,-42,4.191,5195.8,no
33,1,1,4,1,1,1,1,335,3,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
38,1,1,2,1,2,1,1,130,2,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
53,1,1,2,1,2,2,1,398,2,0,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
56,2,3,2,1,2,1,2,267,1,0,0,1,1.1,93.994,-36.4,4.859,5191,no
48,1,1,2,1,2,1,1,128,6,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
45,1,3,2,1,2,1,1,800,2,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
56,1,1,3,0,1,1,2,213,4,0,0,1,1.1,93.994,-36.4,4.857,5191,no
48,1,1,3,1,2,1,1,294,1,0,1,2,-3.4,92.431,-26.9,0.74,5017.5,yes
62,1,1,2,1,1,1,2,163,2,0,0,1,-1.8,92.843,-50,1.52,5099.1,yes
24,1,2,2,1,1,1,1,1150,3,0,0,1,1.4,93.918,-42.7,4.958,5228.1,yes
33,1,2,2,1,1,1,1,87,1,0,0,1,-3.4,92.431,-26.9,0.731,5017.5,no
49,1,3,4,1,2,1,1,361,2,0,1,2,-1.8,93.369,-34.8,0.635,5008.7,no
54,1,1,4,1,1,1,2,187,2,0,0,1,-3.4,92.431,-26.9,0.739,5017.5,no
57,1,3,3,1,1,2,2,187,1,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
31,1,2,2,1,1,1,1,89,1,0,0,1,-0.1,93.2,-42,4.021,5195.8,no
51,1,1,3,1,2,1,1,147,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
35,1,2,2,0,1,1,2,95,3,0,0,1,1.1,93.994,-36.4,4.857,5191,no
50,1,2,3,1,2,1,2,634,1,0,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
30,1,2,3,1,2,1,1,83,1,0,2,2,-2.9,92.201,-31.4,0.881,5076.2,no
30,1,1,2,1,2,1,1,245,2,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
32,1,1,2,0,1,1,2,630,3,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,no
45,1,2,2,0,2,1,1,8,7,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
46,1,3,2,1,2,1,1,372,1,0,0,1,-2.9,92.963,-40.8,1.26,5076.2,yes
48,1,1,2,1,1,1,2,984,4,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
31,1,2,3,1,1,1,1,1855,3,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
40,1,1,3,1,2,2,1,133,2,0,0,1,-1.8,92.893,-46.2,1.25,5099.1,no
56,1,0,2,1,1,1,1,422,1,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
42,1,1,4,1,1,1,1,377,1,0,0,1,-1.8,92.893,-46.2,1.264,5099.1,yes
57,1,3,3,1,1,1,2,5,1,0,0,1,-0.1,93.2,-42,4.663,5195.8,no
47,1,1,4,0,1,1,2,261,6,0,0,1,1.1,93.994,-36.4,4.859,5191,no
36,1,1,3,1,2,2,1,101,1,0,0,1,-1.8,92.893,-46.2,1.264,5099.1,no
53,1,1,2,1,1,1,2,429,1,0,0,1,1.1,93.994,-36.4,4.859,5191,no
58,1,1,2,1,1,1,1,83,2,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
36,1,1,2,1,0,0,1,95,1,0,0,1,-0.1,93.2,-42,4.153,5195.8,no
35,1,2,3,1,2,1,1,143,1,0,1,2,-1.8,92.893,-46.2,1.266,5099.1,no
34,1,1,2,0,2,1,2,266,4,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
41,1,1,2,1,1,1,1,1203,2,0,1,2,-1.8,93.075,-47.1,1.479,5099.1,yes
30,0,1,4,1,1,1,1,399,1,0,0,1,-1.8,92.893,-46.2,1.354,5099.1,no
30,1,2,4,1,2,1,1,129,3,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
37,1,2,2,1,2,1,2,227,9,0,0,1,1.1,93.994,-36.4,4.856,5191,no
53,1,1,2,1,2,1,2,723,2,0,0,1,1.4,93.918,-42.7,4.955,5228.1,no
34,1,0,2,1,2,2,1,369,2,0,1,2,-1.8,92.893,-46.2,1.344,5099.1,no
28,1,2,3,1,2,1,1,119,4,0,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
29,1,2,3,1,1,1,2,347,1,0,0,1,1.4,94.465,-41.8,4.958,5228.1,no
44,1,1,3,1,2,1,1,358,4,0,0,1,-0.1,93.2,-42,4.021,5195.8,no
56,3,1,2,1,2,2,1,308,2,0,0,1,-2.9,92.469,-33.6,1.059,5076.2,yes
31,1,2,2,1,1,1,1,16,35,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
40,1,2,2,1,2,1,2,128,3,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
47,1,1,2,1,2,2,2,72,6,6,1,3,-1.8,92.893,-46.2,1.313,5099.1,no
37,1,2,3,1,1,1,1,107,1,0,1,2,-1.8,92.893,-46.2,1.344,5099.1,no
57,3,1,3,1,2,1,2,768,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
37,1,2,4,1,1,1,1,94,3,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
52,1,2,2,0,2,1,2,61,1,0,0,1,1.1,93.994,-36.4,4.86,5191,no
34,1,2,3,1,1,2,1,78,3,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
43,1,1,2,1,1,2,2,262,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
34,1,2,0,1,1,1,1,98,2,0,0,1,-1.8,93.369,-34.8,0.636,5008.7,no
49,1,1,3,1,1,1,1,163,1,0,1,2,-0.1,93.2,-42,4.153,5195.8,no
25,1,2,2,1,2,1,2,54,3,0,0,1,1.4,94.465,-41.8,4.962,5228.1,no
38,1,1,2,1,1,2,1,74,1,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
40,2,3,2,1,1,2,2,257,1,0,0,1,1.4,94.465,-41.8,4.866,5228.1,no
31,1,2,3,1,1,1,1,259,1,0,1,2,-0.1,93.2,-42,4.153,5195.8,no
29,1,1,4,1,1,1,2,64,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
57,1,1,3,1,2,1,1,73,10,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
38,1,1,3,1,1,1,1,525,1,0,0,1,-1.8,92.893,-46.2,1.313,5099.1,no
48,1,2,3,1,2,1,1,210,2,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
32,1,2,3,1,1,1,1,823,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,yes
30,1,1,3,1,2,1,2,103,2,0,0,1,-3.4,92.379,-29.8,0.771,5017.5,no
52,3,3,2,0,2,2,2,26,2,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
34,1,3,2,1,1,1,1,66,1,0,0,1,-1.8,92.893,-46.2,1.25,5099.1,no
60,1,1,2,1,2,1,1,347,2,4,1,3,-1.1,94.767,-50.8,1.035,4963.6,no
37,1,1,4,1,1,1,2,96,1,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
47,1,3,2,1,2,1,1,56,5,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
57,1,1,0,1,2,1,1,391,2,0,0,1,-3,92.713,-33,0.706,5023.5,yes
28,1,1,3,1,2,1,1,226,3,0,1,2,-1.7,94.027,-38.3,0.898,4991.6,no
61,1,1,3,0,2,1,1,1076,2,0,0,1,-2.9,92.963,-40.8,1.26,5076.2,yes
33,1,1,3,1,2,1,1,165,1,0,1,2,-1.8,92.893,-46.2,1.266,5099.1,yes
36,1,1,4,1,1,1,2,183,9,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
53,1,1,2,0,2,1,2,9,4,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
36,1,1,0,1,1,1,2,837,2,0,0,1,1.1,93.994,-36.4,4.859,5191,no
31,1,1,3,1,2,2,2,464,1,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
44,1,3,2,0,2,1,2,73,2,0,0,1,1.4,94.465,-41.8,4.96,5228.1,no
37,1,1,2,1,2,1,1,271,1,0,0,1,-1.8,92.893,-46.2,1.327,5099.1,no
32,1,2,3,1,2,2,1,93,2,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
44,1,1,2,0,2,1,2,73,3,0,0,1,1.1,93.994,-36.4,4.857,5191,no
29,1,2,3,1,2,1,1,468,2,0,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
37,1,3,0,1,1,2,1,74,1,0,1,2,-0.1,93.2,-42,4.191,5195.8,no
48,3,1,2,0,1,2,1,780,2,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
33,1,2,3,1,2,1,1,252,2,3,2,3,-1.1,94.601,-49.5,0.977,4963.6,yes
38,1,1,2,0,2,1,2,258,1,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
41,1,1,2,0,1,1,1,197,3,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
57,1,1,2,1,2,1,2,381,3,0,0,1,1.4,93.918,-42.7,4.966,5228.1,no
35,1,1,2,1,1,1,2,15,3,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
34,1,1,2,1,2,1,1,210,1,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
50,1,1,2,1,2,1,2,82,2,0,0,1,1.4,94.465,-41.8,4.967,5228.1,no
49,1,1,3,1,1,1,1,289,1,0,1,2,-1.8,93.075,-47.1,1.41,5099.1,no
28,1,1,2,1,1,1,1,549,1,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
53,1,2,0,0,1,1,1,183,1,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
52,1,1,4,1,2,2,1,139,2,6,1,3,-1.7,94.215,-40.3,0.893,4991.6,no
35,1,2,4,0,2,1,2,352,4,0,0,1,1.1,93.994,-36.4,4.857,5191,no
65,1,1,4,1,1,1,1,263,1,0,0,1,-1.1,94.199,-37.5,0.879,4963.6,no
26,1,1,2,1,2,1,1,77,3,0,0,1,-1.8,93.075,-47.1,1.41,5099.1,no
56,1,3,2,1,2,2,1,123,3,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
39,1,1,2,1,2,1,1,150,4,0,0,1,-0.1,93.2,-42,4.021,5195.8,no
23,1,2,2,1,2,1,1,34,3,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
32,1,2,3,1,1,1,1,159,2,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
35,1,2,3,1,2,1,1,789,1,0,0,1,-2.9,92.201,-31.4,0.883,5076.2,no
50,1,1,3,1,1,1,1,650,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
52,1,1,4,1,0,0,2,135,2,0,0,1,1.1,93.994,-36.4,4.855,5191,no
58,3,3,3,1,2,1,2,83,4,0,0,1,1.1,93.994,-36.4,4.858,5191,no
37,1,3,4,1,2,1,1,75,1,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
34,1,2,3,1,1,1,1,169,1,7,2,3,-3.4,92.649,-30.1,0.714,5017.5,yes
54,1,1,4,1,2,1,2,150,3,0,0,1,1.1,93.994,-36.4,4.858,5191,no
60,1,1,3,1,1,1,1,133,1,0,0,1,-2.9,92.201,-31.4,0.861,5076.2,no
30,1,1,2,1,2,1,1,219,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
34,1,1,2,1,1,1,1,234,1,0,1,2,-1.8,93.075,-47.1,1.41,5099.1,no
30,1,1,2,1,2,1,2,32,3,0,0,1,1.4,94.465,-41.8,4.96,5228.1,no
43,1,1,2,0,2,1,2,226,2,0,0,1,1.1,93.994,-36.4,4.864,5191,no
37,1,1,2,1,2,1,1,164,3,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
34,1,1,2,1,1,1,1,347,1,0,1,2,-1.8,92.893,-46.2,1.299,5099.1,no
30,1,1,2,1,0,0,1,104,1,0,1,2,-3.4,92.649,-30.1,0.714,5017.5,no
31,1,1,2,1,2,1,2,51,8,0,1,2,-0.1,93.2,-42,4.076,5195.8,no
41,1,1,2,1,2,1,1,314,2,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,yes
48,1,1,3,1,1,1,1,298,2,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
21,2,2,2,1,1,1,1,328,1,0,0,1,-3.4,92.431,-26.9,0.739,5017.5,yes
42,1,1,0,1,1,1,2,221,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
38,1,1,2,1,2,1,2,226,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
42,1,1,3,1,2,1,2,1002,5,0,0,1,1.1,93.994,-36.4,4.857,5191,no
40,1,1,4,0,2,1,2,105,1,0,0,1,1.1,93.994,-36.4,4.86,5191,no
33,1,1,3,1,1,1,2,286,2,0,0,1,-1.7,94.055,-39.8,0.761,4991.6,no
37,1,3,3,0,2,1,1,230,1,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
37,1,1,2,0,1,1,2,26,14,0,0,1,1.1,93.994,-36.4,4.856,5191,no
38,1,2,2,1,1,1,1,141,1,0,1,2,-1.8,93.369,-34.8,0.655,5008.7,yes
52,1,3,3,1,1,1,1,578,1,0,0,1,-0.1,93.2,-42,4.191,5195.8,no
44,1,2,4,1,2,1,1,95,3,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
38,1,2,2,1,1,1,2,152,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
24,1,2,2,1,2,1,2,453,1,0,0,1,1.4,94.465,-41.8,4.962,5228.1,no
32,1,2,4,1,2,2,1,234,1,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
32,1,1,2,1,1,1,2,162,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
44,1,1,0,1,1,2,1,151,1,0,0,1,-2.9,92.963,-40.8,1.26,5076.2,yes
39,1,2,3,0,2,1,1,43,3,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
57,1,1,2,0,2,1,1,153,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
50,1,1,3,1,2,1,1,160,1,0,0,1,-1.8,93.075,-47.1,1.4,5099.1,yes
50,1,1,2,0,2,1,2,507,1,0,0,1,1.1,93.994,-36.4,4.857,5191,yes
36,1,1,3,0,2,2,1,508,4,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
40,1,3,2,1,1,1,2,155,2,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
47,1,1,2,1,2,2,2,93,1,0,0,1,1.1,93.994,-36.4,4.855,5191,no
36,2,2,0,0,2,1,1,567,2,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
33,1,2,2,1,2,1,1,167,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
27,1,2,2,1,2,1,1,112,1,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
60,3,1,3,0,1,1,1,430,2,0,0,1,1.4,93.444,-36.1,4.97,5228.1,no
37,1,1,3,0,2,1,2,215,1,0,0,1,-0.1,93.2,-42,4.191,5195.8,no
35,1,1,2,1,2,1,2,159,1,0,0,1,-0.1,93.2,-42,4.153,5195.8,no
49,1,1,2,1,2,1,1,43,3,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
40,1,3,3,1,1,1,2,192,5,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
43,1,1,2,0,2,1,1,545,1,0,0,1,-1.8,92.893,-46.2,1.344,5099.1,no
47,1,1,3,1,1,1,1,470,1,4,2,3,-1.7,94.027,-38.3,0.9,4991.6,yes
33,1,1,3,1,1,1,1,191,3,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
40,1,2,2,1,1,1,2,97,1,0,0,1,1.4,94.465,-41.8,4.967,5228.1,no
58,1,1,2,0,2,1,1,86,2,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
46,1,3,4,1,2,1,1,387,5,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
38,1,1,2,1,2,1,2,221,2,0,0,1,1.1,93.994,-36.4,4.858,5191,no
47,1,3,2,1,1,1,2,421,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
59,1,1,4,1,2,2,1,1241,1,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
35,1,1,2,1,1,2,2,98,1,0,0,1,1.4,94.465,-41.8,4.958,5228.1,no
29,1,2,3,1,2,1,1,112,5,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
50,1,1,4,1,2,1,1,381,1,0,1,2,-0.1,93.2,-42,4.021,5195.8,no
39,1,3,3,1,2,1,1,10,6,0,1,2,-0.1,93.2,-42,4.076,5195.8,no
32,1,2,4,1,1,2,1,6,4,0,0,1,-1.8,92.893,-46.2,1.25,5099.1,no
31,1,1,3,1,1,2,2,125,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
24,1,1,2,1,2,1,2,298,6,0,0,1,1.4,94.465,-41.8,4.96,5228.1,no
41,1,1,2,0,2,2,2,31,1,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
22,1,2,2,1,2,1,2,94,2,0,0,1,-2.9,92.963,-40.8,1.26,5076.2,no
28,1,2,3,1,1,1,1,373,2,0,0,1,-2.9,92.963,-40.8,1.266,5076.2,no
41,1,1,2,1,2,1,2,120,3,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
36,1,1,2,0,1,1,1,218,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
53,1,3,3,1,2,1,1,228,1,0,1,2,-1.8,93.369,-34.8,0.65,5008.7,no
28,1,1,2,0,2,1,2,143,1,0,0,1,1.1,93.994,-36.4,4.859,5191,no
62,1,3,2,1,1,1,1,405,1,0,0,1,-2.9,92.201,-31.4,0.861,5076.2,yes
52,1,3,3,0,2,2,1,201,9,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
28,1,3,3,1,2,1,1,1148,1,0,0,1,-1.8,92.893,-46.2,1.327,5099.1,yes
29,1,2,2,1,1,1,2,69,2,0,0,1,-0.1,93.2,-42,4.021,5195.8,no
39,1,3,2,1,2,1,2,182,6,0,0,1,1.1,93.994,-36.4,4.856,5191,no
39,1,2,3,0,1,2,1,125,1,0,0,1,-3.4,92.431,-26.9,0.72,5017.5,yes
60,1,1,4,1,2,1,1,571,1,0,0,1,-1.8,93.075,-47.1,1.365,5099.1,yes
33,1,1,4,1,2,1,2,390,3,0,0,1,-1.8,92.893,-46.2,1.354,5099.1,no
32,1,1,2,1,1,2,1,188,2,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
49,1,1,4,1,2,1,2,214,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
31,1,1,2,1,1,1,2,469,3,0,0,1,1.1,93.994,-36.4,4.857,5191,no
27,1,1,2,1,2,1,1,189,2,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
38,1,1,2,1,1,1,1,186,2,0,0,1,-1.8,93.075,-47.1,1.384,5099.1,no
31,1,1,3,1,1,1,1,112,3,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
40,1,2,2,1,1,1,1,94,4,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
28,1,1,2,1,2,1,1,254,5,0,0,1,-3.4,92.649,-30.1,0.715,5017.5,yes
56,1,1,2,1,1,1,1,276,1,0,0,1,-3.4,92.379,-29.8,0.778,5017.5,no
35,1,2,3,1,1,1,1,330,2,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
56,1,1,2,1,2,2,1,62,2,0,1,2,-0.1,93.2,-42,4.021,5195.8,no
35,1,3,4,1,2,1,1,536,2,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
46,1,3,2,1,2,1,1,275,1,0,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
32,1,1,2,1,2,2,1,230,1,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
45,1,2,0,1,1,1,2,541,1,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,yes
34,1,3,2,0,2,1,2,271,5,0,0,1,1.1,93.994,-36.4,4.855,5191,no
56,1,3,2,1,2,1,1,212,1,0,1,2,-0.1,93.2,-42,4.076,5195.8,no
39,1,2,4,1,1,1,1,617,2,0,0,1,1.4,93.918,-42.7,4.96,5228.1,yes
24,0,2,3,1,2,1,1,74,1,3,2,3,-2.9,92.963,-40.8,1.262,5076.2,no
50,1,2,3,1,2,1,2,184,2,0,0,1,1.1,93.994,-36.4,4.855,5191,no
43,2,3,2,1,1,1,1,398,7,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
52,3,1,2,1,2,1,1,293,3,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
59,1,1,3,1,1,1,1,119,4,0,0,1,-2.9,92.201,-31.4,0.879,5076.2,no
27,1,1,2,1,2,1,1,259,1,0,0,1,-1.8,92.893,-46.2,1.291,5099.1,no
33,2,1,2,1,2,1,2,41,1,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
25,1,2,2,1,1,1,1,79,1,0,2,2,-1.1,94.601,-49.5,0.977,4963.6,no
47,1,1,4,1,2,2,2,132,5,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
31,1,2,2,0,2,1,2,187,2,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
43,1,1,2,0,0,0,1,123,1,0,0,1,-1.8,92.893,-46.2,1.344,5099.1,no
34,1,2,2,0,1,1,2,289,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
50,1,1,2,1,2,1,1,90,1,0,0,1,-0.1,93.2,-42,4.153,5195.8,no
31,1,1,3,1,2,1,1,64,6,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
45,1,3,2,1,1,1,1,296,1,0,0,1,-1.8,93.075,-47.1,1.41,5099.1,no
35,1,1,4,1,2,1,1,390,2,0,0,1,-1.1,94.199,-37.5,0.878,4963.6,no
59,1,1,2,0,1,1,1,340,1,0,1,2,-2.9,92.963,-40.8,1.26,5076.2,yes
29,1,1,3,1,1,2,1,80,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
28,1,2,3,1,2,1,2,393,2,0,0,1,1.1,93.994,-36.4,4.855,5191,no
45,1,1,2,1,2,1,1,527,1,0,0,1,-0.1,93.2,-42,4.191,5195.8,no
47,1,2,3,1,1,1,1,115,2,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
41,1,1,3,1,2,1,1,92,1,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
42,1,1,2,1,1,1,1,588,3,0,0,1,1.4,93.444,-36.1,4.967,5228.1,no
32,1,2,3,1,2,1,1,645,4,0,0,1,1.4,93.444,-36.1,4.966,5228.1,yes
32,1,1,2,1,2,1,1,251,2,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
33,1,1,2,1,1,1,2,328,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
43,1,1,0,0,1,1,1,177,1,0,0,1,-1.8,93.075,-47.1,1.41,5099.1,no
34,1,1,3,1,1,2,1,208,4,0,0,1,-1.8,92.893,-46.2,1.313,5099.1,no
59,1,1,2,0,1,1,1,77,6,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
31,1,1,3,1,2,1,1,210,2,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
24,1,2,3,1,2,2,1,74,1,0,0,1,-2.9,92.963,-40.8,1.26,5076.2,no
27,1,2,2,1,1,1,1,284,1,0,0,1,1.4,93.918,-42.7,4.958,5228.1,no
37,1,1,2,1,2,1,1,81,2,0,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
53,1,1,3,1,2,1,1,1221,1,0,0,1,-0.1,93.2,-42,4.021,5195.8,no
31,1,1,2,1,2,1,2,704,4,0,0,1,1.4,94.465,-41.8,4.962,5228.1,yes
56,1,1,4,1,1,1,1,196,2,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
35,1,1,2,1,0,0,1,171,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
54,3,1,4,0,1,1,1,95,2,0,0,1,-2.9,92.201,-31.4,0.838,5076.2,yes
39,1,1,2,0,2,2,1,158,2,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
44,1,1,2,1,2,1,1,260,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
49,1,1,4,1,2,2,2,70,3,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
47,1,1,2,1,1,2,2,216,1,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
30,1,2,2,1,1,1,1,92,4,0,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
29,1,2,2,1,1,1,1,230,4,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
39,1,2,4,1,2,1,2,241,3,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
33,1,1,3,1,2,1,2,135,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
32,1,1,3,1,1,1,2,281,1,0,0,1,1.4,94.465,-41.8,4.958,5228.1,no
49,1,1,0,1,1,1,1,378,1,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,yes
32,1,1,3,1,2,1,1,144,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
52,1,3,2,1,2,1,1,127,2,0,0,1,-0.1,93.2,-42,4.021,5195.8,no
28,1,3,2,0,1,2,1,278,2,0,0,1,1.4,93.918,-42.7,4.957,5228.1,yes
29,1,2,3,1,2,1,1,88,2,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
47,1,1,2,1,1,1,1,282,1,0,0,1,-1.8,92.893,-46.2,1.27,5099.1,no
36,1,1,2,0,1,1,2,21,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
23,1,2,2,1,1,1,1,250,4,0,1,2,-1.7,94.215,-40.3,0.846,4991.6,yes
59,1,3,2,1,2,1,2,135,2,0,0,1,1.4,94.465,-41.8,4.947,5228.1,no
45,0,2,2,1,2,1,1,83,3,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
29,1,1,2,1,1,1,1,16,7,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
74,3,3,2,1,2,2,2,88,6,0,0,1,-3,92.713,-33,0.715,5023.5,no
66,3,1,2,1,2,2,2,1127,1,0,0,1,-3.4,92.649,-30.1,0.714,5017.5,yes
46,1,1,2,1,1,1,1,504,1,0,1,2,-0.1,93.2,-42,4.191,5195.8,no
43,1,2,0,0,1,1,2,299,3,0,0,1,1.1,93.994,-36.4,4.857,5191,no
46,1,1,3,1,2,1,1,293,2,0,0,1,-1.8,92.893,-46.2,1.327,5099.1,no
49,1,1,2,0,1,1,2,139,1,0,0,1,1.1,93.994,-36.4,4.858,5191,no
28,1,2,3,1,1,1,1,292,3,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
34,2,2,3,1,1,1,2,409,4,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
43,1,1,2,0,2,2,2,818,2,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
45,1,1,2,1,1,1,1,157,5,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
46,1,3,4,1,1,1,1,78,1,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
36,1,1,3,1,1,1,1,226,2,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
44,1,1,2,1,1,1,1,107,1,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
