Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,RainToday,RainTomorrow
2/20/2017,Portland,10.8,18.2,2,NA,NA,SSW,37,Yes,No
2/21/2017,Portland,4.9,21.6,0,NA,NA,E,28,No,No
2/22/2017,Portland,9.7,32.8,0,NA,NA,W,69,No,No
2/23/2017,Portland,15.4,18.8,0.4,NA,NA,WNW,61,No,No
2/24/2017,Portland,12.6,18.8,0,NA,NA,SSW,30,No,No
2/25/2017,Portland,13.6,18.1,0,NA,NA,SE,39,No,No
2/26/2017,Portland,14,23.3,0,NA,NA,ESE,31,No,No
2/27/2017,Portland,12.6,31.9,0,NA,NA,NNW,28,No,No
2/28/2017,Portland,14.9,33.5,0,NA,NA,N,28,No,No
3/1/2017,Portland,14.4,33.8,0,NA,NA,ESE,24,No,No
3/2/2017,Portland,13.8,23.3,0,NA,NA,SE,37,No,No
3/3/2017,Portland,15.1,19,0,NA,NA,SE,37,No,No
3/4/2017,Portland,15.9,24.2,0,NA,NA,SSE,31,No,No
3/5/2017,Portland,16.8,20.7,0,NA,NA,SE,43,No,No
3/6/2017,Portland,15.5,20.9,0,NA,NA,SE,43,No,No
3/7/2017,Portland,15.7,23.4,0,NA,NA,E,44,No,No
3/8/2017,Portland,14,28,0,NA,NA,ENE,30,No,No
3/9/2017,Portland,13.6,30.3,0,NA,NA,NW,46,No,No
3/10/2017,Portland,14.1,21.7,0,NA,NA,S,28,No,No
3/11/2017,Portland,14.6,21,0,NA,NA,NE,43,No,Yes
3/12/2017,Portland,15.9,19.8,6.2,NA,NA,WNW,31,Yes,No
3/13/2017,Portland,15.5,19.5,0.4,NA,NA,SSE,31,No,No
3/14/2017,Portland,14.4,30.4,0,NA,NA,S,26,No,No
3/15/2017,Portland,15.9,33.1,0,NA,NA,N,50,No,No
3/16/2017,Portland,15.7,20.4,0,NA,NA,WNW,52,No,No
3/17/2017,Portland,8.3,20.1,0.2,NA,NA,SE,44,No,No
3/18/2017,Portland,11.1,27.3,0,NA,NA,ENE,26,No,No
3/19/2017,Portland,11.7,32.1,0.2,NA,NA,W,37,No,No
3/20/2017,Portland,11.3,24.6,0,NA,NA,SE,39,No,Yes
3/21/2017,Portland,17.5,18.3,7.2,NA,NA,SE,50,Yes,Yes
3/22/2017,Portland,15.8,19.5,30.6,NA,NA,SE,44,Yes,No
3/23/2017,Portland,15.6,21,0.6,NA,NA,SE,48,No,No
3/24/2017,Portland,13.6,22.8,0,NA,NA,ENE,31,No,No
3/25/2017,Portland,15.1,24.4,0,NA,NA,W,28,No,No
3/26/2017,Portland,16.2,28,0.2,NA,NA,NNE,30,No,No
3/27/2017,Portland,17,19.8,0,NA,NA,WNW,69,No,No
3/28/2017,Portland,12,20.3,1,NA,NA,WNW,50,No,No
3/29/2017,Portland,13.4,21.5,0,NA,NA,WNW,61,No,Yes
3/30/2017,Portland,9.6,16.1,13.4,NA,NA,SW,54,Yes,No
3/31/2017,Portland,10.7,16.3,0.6,NA,NA,WNW,39,No,Yes
4/1/2017,Portland,10.5,16.6,3.8,NA,NA,WNW,39,Yes,No
4/2/2017,Portland,10.4,16.2,0.4,NA,NA,NA,NA,No,No
4/3/2017,Portland,11.2,18,0.2,NA,NA,E,39,No,No
4/4/2017,Portland,8.8,22.8,0.2,NA,NA,NE,17,No,No
4/5/2017,Portland,8.6,25.4,0,NA,NA,NNW,30,No,No
4/6/2017,Portland,8.8,25.5,0,NA,NA,NW,33,No,No
4/7/2017,Portland,11.2,27.8,0,NA,NA,NNW,50,No,No
4/8/2017,Portland,12.5,25.4,0,NA,NA,N,50,No,Yes
4/9/2017,Portland,8.6,14.6,14.8,NA,NA,W,78,Yes,Yes
4/10/2017,Portland,9.4,15.1,3.4,NA,NA,SSW,46,Yes,Yes
4/11/2017,Portland,11.6,16.1,1.8,NA,NA,S,28,Yes,No
4/12/2017,Portland,12.3,18.2,0,NA,NA,ENE,28,No,No
4/13/2017,Portland,7.2,19.2,0.2,NA,NA,WSW,35,No,No
4/14/2017,Portland,9.2,16.6,0.6,NA,NA,SSE,26,No,No
4/15/2017,Portland,6.3,17.4,0,NA,NA,W,26,No,No
4/16/2017,Portland,6.8,18.4,0.2,NA,NA,WNW,31,No,No
4/17/2017,Portland,7,19.9,0.2,NA,NA,E,20,No,No
4/18/2017,Portland,7.1,24.7,0,NA,NA,E,20,No,No
4/19/2017,Portland,10,21.9,0.2,NA,NA,NNE,20,No,No
4/20/2017,Portland,12.6,20.6,0,NA,NA,NNE,37,No,Yes
4/21/2017,Portland,15.2,16.8,43.6,NA,NA,WNW,41,Yes,Yes
4/22/2017,Portland,15.1,17.9,1.2,NA,NA,SSE,20,Yes,No
4/23/2017,Portland,14.8,16.1,0,NA,NA,SE,24,No,No
4/24/2017,Portland,12.4,16.6,0.2,NA,NA,E,15,No,Yes
4/25/2017,Portland,11.7,18.6,11.6,NA,NA,WSW,52,Yes,Yes
4/26/2017,Portland,8.8,13.4,12,NA,NA,S,52,Yes,No
4/27/2017,Portland,8.6,15.2,1,NA,NA,WSW,37,No,Yes
4/28/2017,Portland,12.2,16.2,4.6,NA,NA,W,46,Yes,Yes
4/29/2017,Portland,13.5,16.1,3,NA,NA,W,41,Yes,No
4/30/2017,Portland,11.3,17,0.4,NA,NA,N,33,No,No
5/1/2017,Portland,13,15.5,0.6,NA,NA,WNW,44,No,Yes
5/2/2017,Portland,9.8,14.8,7.4,NA,NA,WSW,46,Yes,No
5/3/2017,Portland,4.5,14.7,0,NA,NA,W,24,No,No
5/4/2017,Portland,7.1,16,0,NA,NA,NNW,13,No,No
5/5/2017,Portland,4.2,16.2,0,NA,NA,NNW,33,No,No
5/6/2017,Portland,5.9,15.8,0.2,NA,NA,WSW,63,No,Yes
5/7/2017,Portland,9.2,14.4,3.4,NA,NA,SW,35,Yes,No
5/8/2017,Portland,7.5,14.7,0.8,NA,NA,SSE,28,No,No
5/9/2017,Portland,8.3,14.4,0,NA,NA,ESE,20,No,No
5/10/2017,Portland,4.2,15.7,0.2,NA,NA,W,24,No,No
5/11/2017,Portland,4.7,17.7,0.2,NA,NA,W,24,No,Yes
5/12/2017,Portland,10.5,14.2,1.8,NA,NA,S,39,Yes,No
5/13/2017,Portland,2,13.8,0,NA,NA,E,24,No,Yes
5/14/2017,Portland,7.2,15.3,1.6,NA,NA,SSE,24,Yes,No
5/15/2017,Portland,3.9,15,0.6,NA,NA,SE,22,No,No
5/16/2017,Portland,4.1,14.4,0.2,NA,NA,NNE,28,No,Yes
5/17/2017,Portland,7.3,14.7,1.8,NA,NA,NNE,37,Yes,Yes
5/18/2017,Portland,11.3,16.7,1.8,NA,NA,E,28,Yes,Yes
5/19/2017,Portland,12.3,15.4,11,NA,NA,E,30,Yes,No
5/20/2017,Portland,8.5,17,1,NA,NA,N,39,No,No
5/21/2017,Portland,10.7,20.3,0,NA,NA,NNW,35,No,No
5/22/2017,Portland,7.3,20.8,0.2,NA,NA,NNW,57,No,Yes
5/23/2017,Portland,10,17.5,2.2,NA,NA,NW,48,Yes,Yes
5/24/2017,Portland,10.6,15.7,8.8,NA,NA,W,46,Yes,No
5/25/2017,Portland,11.5,16.7,0.4,NA,NA,WNW,48,No,Yes
5/26/2017,Portland,5.6,15.1,7.2,NA,NA,N,24,Yes,No
5/27/2017,Portland,7.7,17.8,0,NA,NA,WNW,56,No,Yes
5/28/2017,Portland,7.4,11.4,19.4,NA,NA,WSW,59,Yes,Yes
5/29/2017,Portland,6.2,14.7,2.2,NA,NA,WNW,39,Yes,Yes
5/30/2017,Portland,7.7,12.5,5.8,NA,NA,SW,61,Yes,Yes
5/31/2017,Portland,6.6,13.2,1.2,NA,NA,SSW,24,Yes,No
6/1/2017,Portland,7.5,13.7,0.2,NA,NA,N,46,No,No
6/2/2017,Portland,2.5,13.7,0,NA,NA,W,22,No,No
6/3/2017,Portland,0.2,13.8,0,NA,NA,NNW,28,No,No
6/4/2017,Portland,2.1,14.9,0.2,NA,NA,NNW,24,No,Yes
6/5/2017,Portland,5,14.6,1.6,NA,NA,WSW,61,Yes,Yes
6/6/2017,Portland,10.2,13.4,2,NA,NA,SSW,37,Yes,No
6/7/2017,Portland,1.4,13.7,0,NA,NA,W,20,No,No
6/8/2017,Portland,3.7,13.7,0.2,NA,NA,NW,35,No,No
6/9/2017,Portland,9.8,13.9,0.8,NA,NA,S,28,No,Yes
6/10/2017,Portland,8.2,13.9,4.8,NA,NA,NW,20,Yes,No
6/11/2017,Portland,8,12.9,0.8,NA,NA,NNW,35,No,Yes
6/12/2017,Portland,9.2,15.2,5.6,NA,NA,W,50,Yes,No
6/13/2017,Portland,10.2,13.2,0,NA,NA,W,20,No,No
6/14/2017,Portland,5.6,15,0.2,NA,NA,NNW,37,No,No
6/15/2017,Portland,9,17.1,0,NA,NA,WNW,30,No,No
6/16/2017,Portland,5.1,17.1,0.2,NA,NA,NNW,22,No,No
6/17/2017,Portland,5.3,16.2,0.4,NA,NA,WNW,31,No,Yes
6/18/2017,Portland,8.6,15.8,2,NA,NA,W,20,Yes,Yes
6/19/2017,Portland,9.7,16,3.6,NA,NA,NW,35,Yes,No
6/20/2017,Portland,7.7,16.1,0,NA,NA,NW,48,No,Yes
6/21/2017,Portland,10,12.8,3.2,NA,NA,SW,19,Yes,No
6/22/2017,Portland,7.3,15.2,0,NA,NA,NNW,28,No,No
6/23/2017,Portland,5.5,14.9,0,NA,NA,W,48,No,Yes
6/24/2017,Portland,5,11.8,2.6,NA,NA,SW,31,Yes,Yes
6/25/2017,Portland,6.1,13.3,7.8,NA,NA,WSW,57,Yes,Yes
1/1/2013,Watsonia,13.1,26.6,0,7,13,SSW,41,No,No
1/2/2013,Watsonia,14.2,23.5,0,9.8,12.7,S,39,No,No
1/3/2013,Watsonia,10.9,38.2,0,7,12.8,SE,28,No,No
1/4/2013,Watsonia,18.7,40.9,0,14.6,12.5,NNW,57,No,No
1/5/2013,Watsonia,18.8,28.7,0,21.6,12,SSW,41,No,No
1/6/2013,Watsonia,14.8,28.1,0,9.4,10.8,SSW,44,No,No
1/7/2013,Watsonia,13.9,36.6,0,9.2,11.8,WSW,33,No,No
1/8/2013,Watsonia,15.6,32,0,6.2,6.8,SSW,57,No,Yes
1/9/2013,Watsonia,11.1,21.4,1.2,5.2,9.7,S,48,Yes,No
1/10/2013,Watsonia,13.5,30.5,0,7.6,12.6,SSW,30,No,No
1/11/2013,Watsonia,17.1,39.8,0,9.8,12.1,NNW,65,No,No
1/12/2013,Watsonia,15.7,25.2,0,15.2,2.8,SSW,37,No,No
1/13/2013,Watsonia,14.9,20.4,0,6.4,1.1,SSW,43,No,No
1/14/2013,Watsonia,11.4,22.9,0,3.8,11.7,SW,43,No,No
1/15/2013,Watsonia,8.9,31,0,7.6,12.6,NNW,35,No,No
1/16/2013,Watsonia,11.1,28.9,0,9.4,13.2,WSW,35,No,No
1/17/2013,Watsonia,12.6,41,0,8,10.5,NNW,48,No,No
1/18/2013,Watsonia,19.3,27.1,0,19.8,7.2,S,54,No,No
1/19/2013,Watsonia,14.8,23.4,0,8,9.8,SSW,44,No,No
1/20/2013,Watsonia,12.1,26.7,0,7,13.4,SSW,33,No,No
1/21/2013,Watsonia,15.2,29,0,8.2,9.6,SW,35,No,No
1/22/2013,Watsonia,17.1,25.8,0,8,9.4,S,35,No,No
1/23/2013,Watsonia,14,26.2,0,9,13,SSW,43,No,No
1/24/2013,Watsonia,11.9,36,0,9,12.9,N,43,No,No
1/25/2013,Watsonia,17.9,27.8,0,16.2,3,SSW,57,No,No
1/26/2013,Watsonia,14.9,20.8,0,8.4,2.9,SSW,43,No,No
1/27/2013,Watsonia,14.2,24.2,0.4,5.4,9.3,SW,39,No,No
1/28/2013,Watsonia,13.5,25.6,0,6,11.4,SW,44,No,Yes
1/29/2013,Watsonia,13.6,21,2.6,9,5.7,SSW,39,Yes,No
1/30/2013,Watsonia,9.3,29.5,0,6.4,13.1,SSW,26,No,No
1/31/2013,Watsonia,13.6,27.6,0,7.2,6.4,WSW,76,No,No
3/1/2013,Watsonia,12.6,24,0,4.2,12.2,SE,44,No,No
3/2/2013,Watsonia,13,27.1,0,8,12,SSE,33,No,No
3/3/2013,Watsonia,10.3,30.4,0,7.4,12.2,SSW,24,No,No
3/4/2013,Watsonia,13.9,32.6,0,7.6,12,SSW,33,No,No
3/5/2013,Watsonia,14.6,33,0,10,11.9,NE,50,No,No
3/6/2013,Watsonia,14.9,33.4,0,10,11.4,N,35,No,No
3/7/2013,Watsonia,18.7,35.9,0,10,6.1,W,24,No,No
3/8/2013,Watsonia,19.1,36.1,0,8.6,5.7,ESE,24,No,No
3/9/2013,Watsonia,20.5,35.1,0,9.8,7.2,NNW,33,No,No
3/10/2013,Watsonia,20.7,35.7,0,10.4,4.7,NW,41,No,No
3/11/2013,Watsonia,18.2,37.2,0,5.8,9.7,NNW,19,No,No
3/12/2013,Watsonia,19.5,36.2,0,11.2,11.6,NW,39,No,No
3/13/2013,Watsonia,25.2,27.1,0,16.4,9,NNE,50,No,No
3/14/2013,Watsonia,14.3,22.9,0.2,7,6.7,SSW,35,No,No
3/15/2013,Watsonia,12.4,24.2,0,5.6,6.5,SSW,37,No,No
3/16/2013,Watsonia,14.4,23.4,0,5.4,1.8,SW,50,No,Yes
3/17/2013,Watsonia,11,18.4,21.4,3.8,1.9,S,48,Yes,No
3/18/2013,Watsonia,10.3,20.8,0,2.4,4.7,SSW,31,No,No
3/19/2013,Watsonia,7.4,24.1,0,2.6,11.4,SSW,28,No,No
3/20/2013,Watsonia,10.2,28.4,0,4.8,9.9,N,37,No,No
3/21/2013,Watsonia,13.9,23.5,0.2,9,2.8,N,70,No,Yes
3/22/2013,Watsonia,13.5,19.7,2.4,5.4,3.3,NW,33,Yes,No
3/23/2013,Watsonia,13.9,24.5,0.4,3.8,8.4,N,39,No,No
3/24/2013,Watsonia,14.3,26.4,0,7.6,8.5,NNW,52,No,No
3/25/2013,Watsonia,10.5,24.4,0,5.6,9.7,SSW,20,No,No
3/26/2013,Watsonia,13.8,30.7,0,6.6,11.1,NE,52,No,No
3/27/2013,Watsonia,16.9,35.3,0.2,11.6,7.7,N,63,No,Yes
3/28/2013,Watsonia,14.4,20.6,20.6,11.6,4.4,WSW,69,Yes,No
3/29/2013,Watsonia,7.4,17.6,0.6,5.4,3.1,W,24,No,No
3/30/2013,Watsonia,9.5,22.1,0,2.2,1.9,N,35,No,Yes
3/31/2013,Watsonia,12.1,18.8,2.6,3.8,3.8,SW,31,Yes,No
4/1/2013,Watsonia,6.7,19.3,0,2.6,2.4,W,28,No,No
4/2/2013,Watsonia,8.8,19.2,0.2,2.8,1.7,S,33,No,No
4/3/2013,Watsonia,10.3,17.2,0.2,2.4,2.2,SSW,35,No,No
4/4/2013,Watsonia,5.7,21.9,0,3,10.8,WSW,30,No,No
4/5/2013,Watsonia,7.5,24.8,0,3,8.4,N,20,No,No
4/6/2013,Watsonia,9.8,27,0,3.4,9.2,ENE,22,No,No
4/7/2013,Watsonia,12.1,28,0,6.6,4.3,NNE,31,No,No
4/8/2013,Watsonia,16,23.1,1,4,5.7,WSW,22,No,No
4/9/2013,Watsonia,12.2,23.9,0,2.6,9,SSW,28,No,No
4/10/2013,Watsonia,10.1,25.3,0,4.2,9.6,NNE,41,No,No
4/11/2013,Watsonia,10.9,16.7,0.2,3,1,SE,19,No,No
4/12/2013,Watsonia,10,28.2,0.8,0.8,7.5,W,31,No,No
4/13/2013,Watsonia,13.8,23.7,0,7,0,N,44,No,No
4/14/2013,Watsonia,15.2,22.8,0,4,4.1,SSW,26,No,Yes
4/15/2013,Watsonia,12.8,14.9,5.4,1.2,0,SSW,30,Yes,Yes
4/16/2013,Watsonia,6.1,19,1.8,0.2,9.6,SSW,43,Yes,No
4/17/2013,Watsonia,7.2,18.1,0,4,1.8,SSW,46,No,No
4/18/2013,Watsonia,6.5,16.7,0.2,2.8,1.4,SSW,56,No,Yes
4/19/2013,Watsonia,7.1,16.4,5,2.4,10.7,SSE,37,Yes,No
4/20/2013,Watsonia,7.5,18.1,0,4,9.4,SE,33,No,No
4/21/2013,Watsonia,3.8,20.7,0,3.4,8.5,NNW,43,No,Yes
4/22/2013,Watsonia,8.7,17.1,2,5.4,1.6,N,41,Yes,Yes
4/23/2013,Watsonia,10.6,18,2,1.6,7.8,NW,39,Yes,No
4/24/2013,Watsonia,12,20.8,0.2,3.8,5.3,WNW,28,No,Yes
4/25/2013,Watsonia,9,20.9,2.4,2.8,6.3,NW,35,Yes,No
4/26/2013,Watsonia,13.2,22.5,0,4,6.7,W,35,No,No
4/27/2013,Watsonia,13.7,23.8,0,5.4,7.1,N,57,No,No
4/28/2013,Watsonia,17.5,19.6,0,9.2,2,N,48,No,No
4/29/2013,Watsonia,7.3,19,0,3.4,6.1,SSW,22,No,No
4/30/2013,Watsonia,4.6,18.2,0,3.4,5.6,S,15,No,No
5/1/2013,Watsonia,6.2,15.1,0,2.6,3.1,SW,43,No,Yes
5/2/2013,Watsonia,3.4,17.6,1.8,2.4,10.2,ENE,17,Yes,No
5/3/2013,Watsonia,5.1,19.7,0.2,6.8,5.4,N,57,No,No
5/4/2013,Watsonia,10.1,15,1,4.8,4.3,SW,56,No,No
5/5/2013,Watsonia,9.8,15,0,3,0.2,SE,26,No,No
5/6/2013,Watsonia,2.2,18.7,0,2.2,9,ENE,22,No,No
5/7/2013,Watsonia,6,19.8,0.4,3,4.7,ENE,28,No,No
5/8/2013,Watsonia,6.8,23,0,4.6,9.3,N,26,No,No
5/9/2013,Watsonia,9.9,25.1,0,7.2,9.8,N,30,No,No
5/10/2013,Watsonia,9.1,24.9,0,4.6,9.4,NNW,24,No,No
5/11/2013,Watsonia,8.5,24.7,0,5.2,8.2,N,35,No,No
5/12/2013,Watsonia,14.4,22.6,0,7.2,3.5,N,50,No,No
5/13/2013,Watsonia,13.8,17,0.4,5,4.5,W,44,No,No
5/14/2013,Watsonia,6.9,13.5,0.8,3.8,5.2,N,50,No,Yes
5/15/2013,Watsonia,8.7,14.9,1.4,2.8,3.6,NNW,57,Yes,Yes
5/16/2013,Watsonia,9.6,14.8,7.8,2.6,2.1,WSW,44,Yes,Yes
5/17/2013,Watsonia,9.4,14.9,8,3,3.5,WSW,33,Yes,No
5/18/2013,Watsonia,9,13.7,0.8,1.2,0.8,WSW,31,No,No
5/19/2013,Watsonia,8.3,15.7,0.6,1,8.1,W,22,No,No
5/20/2013,Watsonia,9.7,14.5,0.4,3.4,0.7,N,33,No,Yes
5/21/2013,Watsonia,4.5,16,2.2,0.6,7.2,NW,17,Yes,No
5/22/2013,Watsonia,3.1,13.5,0,1.4,1.1,NE,15,No,No
5/23/2013,Watsonia,0.9,15.8,0,1.4,8.8,SE,31,No,No
5/24/2013,Watsonia,2.5,15.3,0.2,1.4,6.7,ENE,13,No,No
5/25/2013,Watsonia,6.2,18.8,0,1,8.3,WNW,28,No,No
5/26/2013,Watsonia,9.1,15.6,0,2.8,0,WSW,30,No,No
5/27/2013,Watsonia,9,16.5,0,1,1.3,SE,20,No,No
5/28/2013,Watsonia,2.9,18.6,0.2,1.2,7.1,N,31,No,No
5/29/2013,Watsonia,4.9,19.1,0,2.6,2.7,N,46,No,No
5/30/2013,Watsonia,12.3,16,0,2.8,0,N,37,No,Yes
5/31/2013,Watsonia,11.7,19.1,12.6,2.6,3.7,NNE,39,Yes,Yes
6/1/2013,Watsonia,13.1,14.7,87.4,8,0,S,22,Yes,Yes
6/2/2013,Watsonia,9.3,15.7,2.6,1,3.6,SSW,44,Yes,No
6/3/2013,Watsonia,9.3,14,0,0.4,0.5,SW,30,No,No
6/4/2013,Watsonia,10.8,14.4,0.6,0.8,0,SSW,13,No,No
6/5/2013,Watsonia,11.1,14.9,0,0.8,0.2,NNW,35,No,No
6/6/2013,Watsonia,11.8,16.6,0,1.8,3.2,N,46,No,Yes
6/7/2013,Watsonia,10.3,14,17.4,3.6,3.1,N,44,Yes,No
6/8/2013,Watsonia,3,14.9,0.4,1.8,7.9,N,24,No,No
6/9/2013,Watsonia,2.4,13.7,0,1.6,6.6,NNW,31,No,No
6/10/2013,Watsonia,3.1,15.7,0,2,6.5,N,43,No,No
6/11/2013,Watsonia,9.7,14,0,3.2,0,N,31,No,No
6/12/2013,Watsonia,7.8,12.6,0.8,0.4,0,SE,19,No,Yes
6/13/2013,Watsonia,8.7,11.9,8.4,1,0,SW,37,Yes,Yes
6/14/2013,Watsonia,10.3,13.1,7.6,2.4,0.2,S,46,Yes,No
6/15/2013,Watsonia,6.9,13.7,0.2,1.2,2,SE,30,No,No
6/16/2013,Watsonia,6.9,13.2,0,0.6,5.9,ESE,28,No,No
6/17/2013,Watsonia,4.7,11.5,0.2,1.4,0.1,S,20,No,Yes
6/18/2013,Watsonia,7.6,14.5,2.2,1.8,5.1,ESE,26,Yes,No
6/19/2013,Watsonia,-0.1,13.9,0.2,1,8,SE,20,No,No
6/20/2013,Watsonia,-0.7,14.6,0,1,8.6,NW,20,No,No
6/21/2013,Watsonia,-0.5,14.5,0.2,1.4,9,ENE,17,No,No
6/22/2013,Watsonia,-0.2,15.3,0.2,0.8,9,S,17,No,No
6/23/2013,Watsonia,-1.3,13.8,0,1.8,9,SSW,15,No,No
6/24/2013,Watsonia,-1,10,0.2,0.8,1.3,SSW,48,No,No
6/25/2013,Watsonia,1.3,16.4,0,0.2,7.2,ESE,17,No,No
6/26/2013,Watsonia,-0.3,17,0.2,1.4,8.5,ENE,15,No,No
6/27/2013,Watsonia,1.1,17.8,0,1.6,4.6,NNW,24,No,No
6/28/2013,Watsonia,4.2,16.7,0,1,7.5,WSW,17,No,No
6/29/2013,Watsonia,5.5,13.2,0.2,1.4,3.2,SW,13,No,No
6/30/2013,Watsonia,3.1,18.4,0.2,1,6.1,N,28,No,No
7/1/2013,Watsonia,5.5,16.9,0,2.2,0.9,N,39,No,Yes
7/2/2013,Watsonia,11.8,18.2,1.4,2,8.2,NW,44,Yes,No
7/3/2013,Watsonia,9.6,15.4,0,3,9.1,N,52,No,No
7/4/2013,Watsonia,10.1,16.2,0,4,4.3,N,69,No,No
7/5/2013,Watsonia,7.7,12.7,0,4.2,7.3,NW,54,No,No
7/6/2013,Watsonia,8.4,14.4,0,3.4,4.6,N,44,No,Yes
7/7/2013,Watsonia,4.4,12.8,1.4,1.2,4,N,35,Yes,Yes
7/8/2013,Watsonia,1.8,14.1,4.4,1,7.6,W,19,Yes,No
7/9/2013,Watsonia,0.3,13.6,0,2.6,8.2,NE,13,No,No
7/10/2013,Watsonia,0.3,15.6,0,1.8,9.5,ENE,44,No,No
7/11/2013,Watsonia,1.1,15.3,0.2,2.2,3.3,NE,19,No,No
7/12/2013,Watsonia,2,17.3,0,1.2,6.1,N,17,No,No
7/13/2013,Watsonia,4.9,14.9,0,2,0,NE,20,No,Yes
7/14/2013,Watsonia,9.2,15.9,10,1.4,0,N,43,Yes,No
7/15/2013,Watsonia,12.2,18.5,0.4,1.2,5.7,NNW,33,No,No
7/16/2013,Watsonia,8,17,0,1.4,4.9,NNW,30,No,No
7/17/2013,Watsonia,7.6,18.2,0,1.8,3.8,NNE,24,No,No
7/18/2013,Watsonia,9.6,22.1,0,1.6,5.5,NNW,80,No,Yes
7/19/2013,Watsonia,13.5,15.8,5,4.4,7.4,NNW,57,Yes,Yes
7/20/2013,Watsonia,7.3,9.6,9.2,3.2,0,NW,35,Yes,Yes
7/21/2013,Watsonia,4.9,9.3,8.2,1.4,8.4,NNW,54,Yes,No
7/22/2013,Watsonia,5.6,13.3,0,1.4,4.9,NNW,39,No,Yes
7/23/2013,Watsonia,7.9,12.7,4,2,0.9,WSW,43,Yes,No
7/24/2013,Watsonia,9.1,13.3,0,0.6,0.8,SSW,24,No,No
7/25/2013,Watsonia,1.6,12,0,2,3.3,N,48,No,Yes
7/26/2013,Watsonia,2.9,14.1,2,2.2,6.3,N,39,Yes,No
7/27/2013,Watsonia,6.4,14.5,0,2.2,4,N,33,No,No
7/28/2013,Watsonia,9.5,18.8,0,4.4,1.6,ENE,39,No,Yes
7/29/2013,Watsonia,11.9,17.7,2,2.8,9.6,N,44,Yes,Yes
7/30/2013,Watsonia,9.3,14.3,1.6,2.2,7.6,S,28,Yes,No
7/31/2013,Watsonia,0.1,14.6,0,2.4,8.8,SSW,15,No,No
8/1/2013,Watsonia,2.6,13.4,0,2,8.2,NW,31,No,No
8/2/2013,Watsonia,6.9,14,0,3.8,5,N,56,No,Yes
8/3/2013,Watsonia,6.6,11.9,2.2,2.2,2.3,NNW,56,Yes,Yes
8/4/2013,Watsonia,7.2,13.3,5.4,1.2,5.7,W,35,Yes,No
8/5/2013,Watsonia,9.3,15.1,1,2.2,2.7,N,69,No,Yes
8/6/2013,Watsonia,9.9,15.4,4.4,3.6,6.1,N,56,Yes,No
8/7/2013,Watsonia,4.2,13.6,0,2.2,2.5,WSW,37,No,Yes
8/8/2013,Watsonia,5.6,13.7,13.6,2.2,7.1,SW,30,Yes,Yes
8/9/2013,Watsonia,5.7,11.7,6,4.4,0.4,N,65,Yes,No
8/10/2013,Watsonia,7.9,17.1,0,2,9.5,N,35,No,No
8/11/2013,Watsonia,7.8,15.7,0,2.6,8.1,N,46,No,No
8/12/2013,Watsonia,10.7,13.8,0,2.6,9.2,W,91,No,No
8/13/2013,Watsonia,7.3,15.1,0.8,4,10.1,N,54,No,No
8/14/2013,Watsonia,10.4,13.5,0,4,2.6,WSW,76,No,Yes
8/15/2013,Watsonia,6,16.7,3,3,7.8,N,39,Yes,No
8/16/2013,Watsonia,9.1,16.4,0,4.4,8,N,76,No,No
8/17/2013,Watsonia,8.3,15,0.4,4.8,6.3,N,59,No,No
8/18/2013,Watsonia,9.8,17.2,0.4,4,6.9,NNW,61,No,No
8/19/2013,Watsonia,6.2,12,0,4.8,8.3,WSW,56,No,No
8/20/2013,Watsonia,4.2,11.7,0.6,3.4,6.7,WSW,50,No,No
8/21/2013,Watsonia,5.4,13.8,0.8,2,7.2,NNE,43,No,No
8/22/2013,Watsonia,8.7,14.7,0,2.8,3.8,NW,43,No,Yes
8/23/2013,Watsonia,10.1,14,4.2,3,0.2,W,52,Yes,No
8/24/2013,Watsonia,9.9,16.3,0.6,2,1.7,N,28,No,No
8/25/2013,Watsonia,11.3,16.1,0,1.6,3.2,NW,35,No,No
8/26/2013,Watsonia,8.9,18.5,0,2.8,6.9,NW,35,No,No
8/27/2013,Watsonia,6.1,19.8,0,3,8.1,N,33,No,No
8/28/2013,Watsonia,9.4,21.4,0,3.8,7.4,NE,30,No,No
8/29/2013,Watsonia,11.9,22.7,0,4,3.4,NNW,57,No,Yes
8/30/2013,Watsonia,13.6,18.2,2.2,6.6,3.8,NNW,43,Yes,Yes
8/31/2013,Watsonia,8.8,21.6,3.4,3.2,9.9,N,44,Yes,No
9/1/2013,Watsonia,12.9,23.5,0,6.4,10.2,N,48,No,No
9/2/2013,Watsonia,12.2,22.5,0,6.6,10.3,N,30,No,No
9/3/2013,Watsonia,7.5,24.9,0,2.4,9.1,ENE,17,No,No
9/4/2013,Watsonia,11.3,25.2,0,4,4.9,N,48,No,No
9/5/2013,Watsonia,18.7,19.5,0,8.2,0,N,43,No,Yes
9/6/2013,Watsonia,10.5,14.6,3.4,0,0,N,20,Yes,No
9/7/2013,Watsonia,7.5,18.6,0,2.2,5.8,SSW,39,No,No
9/8/2013,Watsonia,6.1,18.3,0,1.8,8.3,W,24,No,No
9/9/2013,Watsonia,9,24.4,0,5.2,4.7,N,65,No,No
9/10/2013,Watsonia,10.8,16.3,0,8,5.5,W,54,No,No
9/11/2013,Watsonia,9.1,17,0,3.4,6.4,W,43,No,Yes
